method,game,iter,reward
brute,airstriker,6928,320
brute,airstriker,6929,460
brute,airstriker,6930,1600
brute,airstriker,6931,1260
brute,airstriker,6932,760
brute,airstriker,6933,680
brute,airstriker,6934,1600
brute,airstriker,6935,200
brute,airstriker,6936,740
brute,airstriker,6937,660
brute,airstriker,6938,1200
brute,airstriker,6939,1020
brute,airstriker,6940,1420
brute,airstriker,6941,940
brute,airstriker,6942,940
brute,airstriker,6943,620
brute,airstriker,6944,220
brute,airstriker,6945,860
brute,airstriker,6946,300
brute,airstriker,6947,400
brute,airstriker,6948,1600
brute,airstriker,6949,980
brute,airstriker,6950,180
brute,airstriker,6951,960
brute,airstriker,6952,440
brute,airstriker,6953,1600
brute,airstriker,6954,620
brute,airstriker,6955,1120
brute,airstriker,6956,720
brute,airstriker,6957,960
brute,airstriker,6958,1160
brute,airstriker,6959,960
brute,airstriker,6960,940
brute,airstriker,6961,1600
brute,airstriker,6962,1600
brute,airstriker,6963,460
brute,airstriker,6964,580
brute,airstriker,6965,940
brute,airstriker,6966,1180
brute,airstriker,6967,360
brute,airstriker,6968,180
brute,airstriker,6969,300
brute,airstriker,6970,500
brute,airstriker,6971,520
brute,airstriker,6972,1040
brute,airstriker,6973,920
brute,airstriker,6974,920
brute,airstriker,6975,1600
brute,airstriker,6976,1600
brute,airstriker,6977,1420
brute,airstriker,6978,120
brute,airstriker,6979,1600
brute,airstriker,6980,1600
brute,airstriker,6981,960
brute,airstriker,6982,360
brute,airstriker,6983,1600
brute,airstriker,6984,180
brute,airstriker,6985,1220
brute,airstriker,6986,1600
brute,airstriker,6987,860
brute,airstriker,6988,620
brute,airstriker,6989,1600
brute,airstriker,6990,680
brute,airstriker,6991,1600
brute,airstriker,6992,660
brute,airstriker,6993,1600
brute,airstriker,6994,240
brute,airstriker,6995,500
brute,airstriker,6996,900
brute,airstriker,6997,1240
brute,airstriker,6998,460
brute,airstriker,6999,320
brute,airstriker,7000,660
brute,airstriker,7001,1600
brute,airstriker,7002,620
brute,airstriker,7003,400
brute,airstriker,7004,1600
brute,airstriker,7005,240
brute,airstriker,7006,260
brute,airstriker,7007,1180
brute,airstriker,7008,1600
brute,airstriker,7009,260
brute,airstriker,7010,160
brute,airstriker,7011,1460
brute,airstriker,7012,1120
brute,airstriker,7013,260
brute,airstriker,7014,1600
brute,airstriker,7015,1360
brute,airstriker,7016,500
brute,airstriker,7017,180
brute,airstriker,7018,260
brute,airstriker,7019,1600
brute,airstriker,7020,940
brute,airstriker,7021,160
brute,airstriker,7022,280
brute,airstriker,7023,300
brute,airstriker,7024,480
brute,airstriker,7025,200
brute,airstriker,7026,1600
brute,airstriker,7027,1200
brute,airstriker,7028,920
brute,airstriker,7029,400
brute,airstriker,7030,1600
brute,airstriker,7031,640
brute,airstriker,7032,940
brute,airstriker,7033,940
brute,airstriker,7034,260
brute,airstriker,7035,1600
brute,airstriker,7036,740
brute,airstriker,7037,300
brute,airstriker,7038,1600
brute,airstriker,7039,1600
brute,airstriker,7040,1600
brute,airstriker,7041,280
brute,airstriker,7042,960
brute,airstriker,7043,1600
brute,airstriker,7044,160
brute,airstriker,7045,1600
brute,airstriker,7046,740
brute,airstriker,7047,1600
brute,airstriker,7048,1600
brute,airstriker,7049,1600
brute,airstriker,7050,300
brute,airstriker,7051,1600
brute,airstriker,7052,420
brute,airstriker,7053,960
brute,airstriker,7054,1600
brute,airstriker,7055,240
brute,airstriker,7056,940
brute,airstriker,7057,980
brute,airstriker,7058,240
brute,airstriker,7059,420
brute,airstriker,7060,1120
brute,airstriker,7061,1600
brute,airstriker,7062,420
brute,airstriker,7063,1240
brute,airstriker,7064,1500
brute,airstriker,7065,1600
brute,airstriker,7066,660
brute,airstriker,7067,160
brute,airstriker,7068,140
brute,airstriker,7069,1600
brute,airstriker,7070,820
brute,airstriker,7071,660
brute,airstriker,7072,1600
brute,airstriker,7073,320
brute,airstriker,7074,240
brute,airstriker,7075,1280
brute,airstriker,7076,1600
brute,airstriker,7077,1560
brute,airstriker,7078,780
brute,airstriker,7079,620
brute,airstriker,7080,1600
brute,airstriker,7081,480
brute,airstriker,7082,1600
brute,airstriker,7083,1600
brute,airstriker,7084,280
brute,airstriker,7085,1600
brute,airstriker,7086,1600
brute,airstriker,7087,1600
brute,airstriker,7088,460
brute,airstriker,7089,1600
brute,airstriker,7090,1600
brute,airstriker,7091,220
brute,airstriker,7092,1600
brute,airstriker,7093,180
brute,airstriker,7094,240
brute,airstriker,7095,180
brute,airstriker,7096,1600
brute,airstriker,7097,980
brute,airstriker,7098,1600
brute,airstriker,7099,1220
brute,airstriker,7100,180
brute,airstriker,7101,1600
brute,airstriker,7102,1580
brute,airstriker,7103,440
brute,airstriker,7104,720
brute,airstriker,7105,1600
brute,airstriker,7106,1600
brute,airstriker,7107,540
brute,airstriker,7108,260
brute,airstriker,7109,1600
brute,airstriker,7110,1000
brute,airstriker,7111,680
brute,airstriker,7112,1600
brute,airstriker,7113,1600
brute,airstriker,7114,1600
brute,airstriker,7115,500
brute,airstriker,7116,1180
brute,airstriker,7117,1320
brute,airstriker,7118,1600
brute,airstriker,7119,1600
brute,airstriker,7120,280
brute,airstriker,7121,1560
brute,airstriker,7122,540
brute,airstriker,7123,980
brute,airstriker,7124,1420
brute,airstriker,7125,1000
brute,airstriker,7126,740
brute,airstriker,7127,1600
brute,airstriker,7128,1020
brute,airstriker,7129,1600
brute,airstriker,7130,1600
brute,airstriker,7131,400
brute,airstriker,7132,200
brute,airstriker,7133,1340
brute,airstriker,7134,660
brute,airstriker,7135,900
brute,airstriker,7136,1340
brute,airstriker,7137,1600
brute,airstriker,7138,380
brute,airstriker,7139,1600
brute,airstriker,7140,1600
brute,airstriker,7141,680
brute,airstriker,7142,820
brute,airstriker,7143,480
brute,airstriker,7144,540
brute,airstriker,7145,220
brute,airstriker,7146,460
brute,airstriker,7147,980
brute,airstriker,7148,480
brute,airstriker,7149,560
brute,airstriker,7150,1600
brute,airstriker,7151,1200
brute,airstriker,7152,980
brute,airstriker,7153,340
brute,airstriker,7154,600
brute,airstriker,7155,240
brute,airstriker,7156,1600
brute,airstriker,7157,1300
brute,airstriker,7158,460
brute,airstriker,7159,520
brute,airstriker,7160,440
brute,airstriker,7161,1180
brute,airstriker,7162,1600
brute,airstriker,7163,520
brute,airstriker,7164,1600
brute,airstriker,7165,380
brute,airstriker,7166,1600
brute,airstriker,7167,1600
brute,airstriker,7168,480
brute,airstriker,7169,180
brute,airstriker,7170,1600
brute,airstriker,7171,560
brute,airstriker,7172,1400
brute,airstriker,7173,380
brute,airstriker,7174,180
brute,airstriker,7175,1600
brute,airstriker,7176,340
brute,airstriker,7177,1600
brute,airstriker,7178,260
brute,airstriker,7179,1600
brute,airstriker,7180,920
brute,airstriker,7181,320
brute,airstriker,7182,940
brute,airstriker,7183,1400
brute,airstriker,7184,440
brute,airstriker,7185,1600
brute,airstriker,7186,1600
brute,airstriker,7187,360
brute,airstriker,7188,1360
brute,airstriker,7189,1440
brute,airstriker,7190,1600
brute,airstriker,7191,660
brute,airstriker,7192,1600
brute,airstriker,7193,1600
brute,airstriker,7194,1600
brute,airstriker,7195,380
brute,airstriker,7196,180
brute,airstriker,7197,960
brute,airstriker,7198,1600
brute,airstriker,7199,540
brute,airstriker,7200,940
brute,airstriker,7201,340
brute,airstriker,7202,1600
brute,airstriker,7203,280
brute,airstriker,7204,1600
brute,airstriker,7205,1600
brute,airstriker,7206,1600
brute,airstriker,7207,1600
brute,airstriker,7208,200
brute,airstriker,7209,1600
brute,airstriker,7210,960
brute,airstriker,7211,1600
brute,airstriker,7212,1600
brute,airstriker,7213,480
brute,airstriker,7214,1600
brute,airstriker,7215,1460
brute,airstriker,7216,1600
brute,airstriker,7217,1600
brute,airstriker,7218,1600
brute,airstriker,7219,1600
brute,airstriker,7220,960
brute,airstriker,7221,580
brute,airstriker,7222,1600
brute,airstriker,7223,920
brute,airstriker,7224,180
brute,airstriker,7225,1600
brute,airstriker,7226,1500
brute,airstriker,7227,420
brute,airstriker,7228,1220
brute,airstriker,7229,1140
brute,airstriker,7230,360
brute,airstriker,7231,1600
brute,airstriker,7232,240
brute,airstriker,7233,1420
brute,airstriker,7234,420
brute,airstriker,7235,220
brute,airstriker,7236,420
brute,airstriker,7237,840
brute,airstriker,7238,480
brute,airstriker,7239,540
brute,airstriker,7240,200
brute,airstriker,7241,1600
brute,airstriker,7242,680
brute,airstriker,7243,500
brute,airstriker,7244,1100
brute,airstriker,7245,1200
brute,airstriker,7246,1480
brute,airstriker,7247,320
brute,airstriker,7248,1600
brute,airstriker,7249,280
brute,airstriker,7250,920
brute,airstriker,7251,1600
brute,airstriker,7252,1180
brute,airstriker,7253,980
brute,airstriker,7254,1600
brute,airstriker,7255,1600
brute,airstriker,7256,800
brute,airstriker,7257,620
brute,airstriker,7258,840
brute,airstriker,7259,1600
brute,airstriker,7260,1600
brute,airstriker,7261,880
brute,airstriker,7262,1600
brute,airstriker,7263,940
brute,airstriker,7264,1600
brute,airstriker,7265,240
brute,airstriker,7266,1600
brute,airstriker,7267,460
brute,airstriker,7268,1400
brute,airstriker,7269,400
brute,airstriker,7270,1040
brute,airstriker,7271,1140
brute,airstriker,7272,340
brute,airstriker,7273,1160
brute,airstriker,7274,680
brute,airstriker,7275,1600
brute,airstriker,7276,440
brute,airstriker,7277,480
brute,airstriker,7278,1600
brute,airstriker,7279,1600
brute,airstriker,7280,1600
brute,airstriker,7281,560
brute,airstriker,7282,540
brute,airstriker,7283,300
brute,airstriker,7284,1600
brute,airstriker,7285,1600
brute,airstriker,7286,1600
brute,airstriker,7287,780
brute,airstriker,7288,840
brute,airstriker,7289,1340
brute,airstriker,7290,1600
brute,airstriker,7291,680
brute,airstriker,7292,1600
brute,airstriker,7293,1600
brute,airstriker,7294,1280
brute,airstriker,7295,660
brute,airstriker,7296,1600
brute,airstriker,7297,1600
brute,airstriker,7298,1380
brute,airstriker,7299,580
brute,airstriker,7300,220
brute,airstriker,7301,1600
brute,airstriker,7302,440
brute,airstriker,7303,1460
brute,airstriker,7304,940
brute,airstriker,7305,140
brute,airstriker,7306,460
brute,airstriker,7307,1600
brute,airstriker,7308,1600
brute,airstriker,7309,960
brute,airstriker,7310,200
brute,airstriker,7311,1600
brute,airstriker,7312,940
brute,airstriker,7313,260
brute,airstriker,7314,460
brute,airstriker,7315,500
brute,airstriker,7316,1600
brute,airstriker,7317,1600
brute,airstriker,7318,660
brute,airstriker,7319,360
brute,airstriker,7320,1600
brute,airstriker,7321,200
brute,airstriker,7322,500
brute,airstriker,7323,1400
brute,airstriker,7324,1600
brute,airstriker,7325,1400
brute,airstriker,7326,1600
brute,airstriker,7327,1300
brute,airstriker,7328,1600
brute,airstriker,7329,980
brute,airstriker,7330,240
brute,airstriker,7331,1560
brute,airstriker,7332,500
brute,airstriker,7333,700
brute,airstriker,7334,460
brute,airstriker,7335,1600
brute,airstriker,7336,1500
brute,airstriker,7337,1600
brute,airstriker,7338,1600
brute,airstriker,7339,1120
brute,airstriker,7340,200
brute,airstriker,7341,400
brute,airstriker,7342,1600
brute,airstriker,7343,1600
brute,airstriker,7344,1600
brute,airstriker,7345,440
brute,airstriker,7346,220
brute,airstriker,7347,1600
brute,airstriker,7348,500
brute,airstriker,7349,500
brute,airstriker,7350,1600
brute,airstriker,7351,1600
brute,airstriker,7352,500
brute,airstriker,7353,1600
brute,airstriker,7354,240
brute,airstriker,7355,1600
brute,airstriker,7356,1240
brute,airstriker,7357,600
brute,airstriker,7358,800
brute,airstriker,7359,260
brute,airstriker,7360,700
brute,airstriker,7361,1600
brute,airstriker,7362,1120
brute,airstriker,7363,1460
brute,airstriker,7364,400
brute,airstriker,7365,980
brute,airstriker,7366,540
brute,airstriker,7367,580
brute,airstriker,7368,1600
brute,airstriker,7369,960
brute,airstriker,7370,400
brute,airstriker,7371,1600
brute,airstriker,7372,440
brute,airstriker,7373,980
brute,airstriker,7374,200
brute,airstriker,7375,1260
brute,airstriker,7376,320
brute,airstriker,7377,880
brute,airstriker,7378,940
brute,airstriker,7379,1040
brute,airstriker,7380,400
brute,airstriker,7381,1600
brute,airstriker,7382,1600
brute,airstriker,7383,1460
brute,airstriker,7384,980
brute,airstriker,7385,1600
brute,airstriker,7386,1600
brute,airstriker,7387,1480
brute,airstriker,7388,1600
brute,airstriker,7389,220
brute,airstriker,7390,1420
brute,airstriker,7391,720
brute,airstriker,7392,940
brute,airstriker,7393,780
brute,airstriker,7394,1600
brute,airstriker,7395,180
brute,airstriker,7396,1600
brute,airstriker,7397,1600
brute,airstriker,7398,720
brute,airstriker,7399,280
brute,airstriker,7400,1600
brute,airstriker,7401,1440
brute,airstriker,7402,460
brute,airstriker,7403,940
brute,airstriker,7404,1600
brute,airstriker,7405,1600
brute,airstriker,7406,200
brute,airstriker,7407,280
brute,airstriker,7408,1600
brute,airstriker,7409,1020
brute,airstriker,7410,500
brute,airstriker,7411,720
brute,airstriker,7412,540
brute,airstriker,7413,1600
brute,airstriker,7414,160
brute,airstriker,7415,780
brute,airstriker,7416,940
brute,airstriker,7417,340
brute,airstriker,7418,400
brute,airstriker,7419,1600
brute,airstriker,7420,920
brute,airstriker,7421,200
brute,airstriker,7422,1600
brute,airstriker,7423,1600
brute,airstriker,7424,540
brute,airstriker,7425,1220
brute,airstriker,7426,1600
brute,airstriker,7427,1600
brute,airstriker,7428,920
brute,airstriker,7429,1340
brute,airstriker,7430,1600
brute,airstriker,7431,1600
brute,airstriker,7432,180
brute,airstriker,7433,460
brute,airstriker,7434,1420
brute,airstriker,7435,300
brute,airstriker,7436,400
brute,airstriker,7437,280
brute,airstriker,7438,1600
brute,airstriker,7439,400
brute,airstriker,7440,1040
brute,airstriker,7441,980
brute,airstriker,7442,420
brute,airstriker,7443,1600
brute,airstriker,7444,980
brute,airstriker,7445,1540
brute,airstriker,7446,1600
brute,airstriker,7447,1600
brute,airstriker,7448,980
brute,airstriker,7449,1280
brute,airstriker,7450,1260
brute,airstriker,7451,1600
brute,airstriker,7452,1600
brute,airstriker,7453,1600
brute,airstriker,7454,1600
brute,airstriker,7455,1600
brute,airstriker,7456,1600
brute,airstriker,7457,380
brute,airstriker,7458,440
brute,airstriker,7459,660
brute,airstriker,7460,1600
brute,airstriker,7461,940
brute,airstriker,7462,1360
brute,airstriker,7463,260
brute,airstriker,7464,280
brute,airstriker,7465,780
brute,airstriker,7466,960
brute,airstriker,7467,1600
brute,airstriker,7468,1560
brute,airstriker,7469,540
brute,airstriker,7470,380
brute,airstriker,7471,960
brute,airstriker,7472,500
brute,airstriker,7473,1080
brute,airstriker,7474,840
brute,airstriker,7475,200
brute,airstriker,7476,320
brute,airstriker,7477,1600
brute,airstriker,7478,1600
brute,airstriker,7479,180
brute,airstriker,7480,980
brute,airstriker,7481,940
brute,airstriker,7482,980
brute,airstriker,7483,1600
brute,airstriker,7484,140
brute,airstriker,7485,960
brute,airstriker,7486,1600
brute,airstriker,7487,1600
brute,airstriker,7488,200
brute,airstriker,7489,220
brute,airstriker,7490,820
brute,airstriker,7491,200
brute,airstriker,7492,840
brute,airstriker,7493,1600
brute,airstriker,7494,400
brute,airstriker,7495,480
brute,airstriker,7496,460
brute,airstriker,7497,400
brute,airstriker,7498,960
brute,airstriker,7499,900
brute,airstriker,7500,1600
brute,airstriker,7501,420
brute,airstriker,7502,400
brute,airstriker,7503,200
brute,airstriker,7504,320
brute,airstriker,7505,1600
brute,airstriker,7506,1600
brute,airstriker,7507,500
brute,airstriker,7508,240
brute,airstriker,7509,840
brute,airstriker,7510,1600
brute,airstriker,7511,1600
brute,airstriker,7512,680
brute,airstriker,7513,260
brute,airstriker,7514,1600
brute,airstriker,7515,1600
brute,airstriker,7516,1600
brute,airstriker,7517,920
brute,airstriker,7518,680
brute,airstriker,7519,160
brute,airstriker,7520,960
brute,airstriker,7521,380
brute,airstriker,7522,220
brute,airstriker,7523,1600
brute,airstriker,7524,980
brute,airstriker,7525,240
brute,airstriker,7526,1580
brute,airstriker,7527,1380
brute,airstriker,7528,180
brute,airstriker,7529,1040
brute,airstriker,7530,240
brute,airstriker,7531,400
brute,airstriker,7532,820
brute,airstriker,7533,580
brute,airstriker,7534,1600
brute,airstriker,7535,340
brute,airstriker,7536,1220
brute,airstriker,7537,140
brute,airstriker,7538,780
brute,airstriker,7539,340
brute,airstriker,7540,1600
brute,airstriker,7541,1260
brute,airstriker,7542,760
brute,airstriker,7543,860
brute,airstriker,7544,500
brute,airstriker,7545,440
brute,airstriker,7546,220
brute,airstriker,7547,1420
brute,airstriker,7548,1200
brute,airstriker,7549,1360
brute,airstriker,7550,460
brute,airstriker,7551,1600
brute,airstriker,7552,800
brute,airstriker,7553,160
brute,airstriker,7554,1360
brute,airstriker,7555,420
brute,airstriker,7556,240
brute,airstriker,7557,240
brute,airstriker,7558,960
brute,airstriker,7559,1600
brute,airstriker,7560,640
brute,airstriker,7561,1600
brute,airstriker,7562,240
brute,airstriker,7563,1600
brute,airstriker,7564,240
brute,airstriker,7565,960
brute,airstriker,7566,940
brute,airstriker,7567,500
brute,airstriker,7568,1600
brute,airstriker,7569,1600
brute,airstriker,7570,1600
brute,airstriker,7571,1600
brute,airstriker,7572,1600
brute,airstriker,7573,200
brute,airstriker,7574,440
brute,airstriker,7575,1600
brute,airstriker,7576,940
brute,airstriker,7577,400
brute,airstriker,7578,1420
brute,airstriker,7579,520
brute,airstriker,7580,1240
brute,airstriker,7581,680
brute,airstriker,7582,380
brute,airstriker,7583,440
brute,airstriker,7584,1600
brute,airstriker,7585,420
brute,airstriker,7586,1260
brute,airstriker,7587,1600
brute,airstriker,7588,1420
